Page URL,Viewport Image File Name,Image File Name,Alt Text
https://www.flipkart.com/,viewport_19.png,Kilos_19.png,Kilos
https://www.flipkart.com/,viewport_20.png,Mobiles_20.png,Mobiles
https://www.flipkart.com/,viewport_21.png,Fashion_21.png,Fashion
https://www.flipkart.com/,viewport_22.png,Electronics_22.png,Electronics
https://www.flipkart.com/,viewport_23.png,Home___Furniture_23.png,Home & Furniture
https://www.flipkart.com/,viewport_24.png,Appliances_24.png,Appliances
https://www.flipkart.com/,viewport_25.png,Flight_Bookings_25.png,Flight Bookings
https://www.flipkart.com/,viewport_26.png,Beauty__Toys___More_26.png,"Beauty, Toys & More"
https://www.flipkart.com/,viewport_27.png,Two_Wheelers_27.png,Two Wheelers
https://www.flipkart.com/,viewport_28.png,Image_28.png,Image
https://www.flipkart.com/,viewport_30.png,Image_30.png,Image
https://www.flipkart.com/,viewport_32.png,Image_32.png,Image
https://www.flipkart.com/,viewport_34.png,Image_34.png,Image
https://www.flipkart.com/,viewport_36.png,Image_36.png,Image
https://www.flipkart.com/,viewport_38.png,Image_38.png,Image
https://www.flipkart.com/,viewport_40.png,Image_40.png,Image
https://www.flipkart.com/,viewport_46.png,Image_46.png,Image
https://www.flipkart.com/,viewport_48.png,Image_48.png,Image
https://www.flipkart.com/,viewport_50.png,Image_50.png,Image
https://www.flipkart.com/,viewport_54.png,Image_54.png,Image
https://www.flipkart.com/,viewport_56.png,Image_56.png,Image
https://www.flipkart.com/,viewport_62.png,Image_62.png,Image
https://www.flipkart.com/,viewport_66.png,Image_66.png,Image
https://www.flipkart.com/,viewport_68.png,Image_68.png,Image
https://www.flipkart.com/,viewport_70.png,Image_70.png,Image
https://www.flipkart.com/,viewport_73.png,Image_73.png,Image
https://www.flipkart.com/,viewport_78.png,Image_78.png,Image
https://www.flipkart.com/,viewport_80.png,Image_80.png,Image
https://www.flipkart.com/,viewport_82.png,Image_82.png,Image
https://www.flipkart.com/,viewport_84.png,Image_84.png,Image
